1.060000,1.368474,-0.385473,1.354046,-0.381409,1.361231,-0.383471,1.361228,-0.383483,1.354045,-0.381408,1.361221,-0.383507
1.110000,1.347836,-0.453497,1.332959,-0.448492,1.340364,-0.451025,1.340360,-0.451037,1.332957,-0.448491,1.340352,-0.451062
1.160000,1.323818,-0.520422,1.308551,-0.514421,1.316148,-0.517451,1.316143,-0.517464,1.308550,-0.514420,1.316133,-0.517489
1.210000,1.296479,-0.586080,1.280886,-0.579031,1.288641,-0.582584,1.288635,-0.582597,1.280885,-0.579030,1.288624,-0.582623
1.260000,1.265884,-0.650304,1.250035,-0.642162,1.257914,-0.646260,1.257907,-0.646273,1.250033,-0.642162,1.257894,-0.646300
1.310000,1.232109,-0.712936,1.216075,-0.703658,1.224043,-0.708322,1.224035,-0.708335,1.216073,-0.703657,1.224020,-0.708362
1.360000,1.195238,-0.773816,1.179093,-0.763364,1.187112,-0.768612,1.187103,-0.768626,1.179092,-0.763363,1.187086,-0.768653
1.410000,1.155360,-0.832792,1.139184,-0.821133,1.147214,-0.826982,1.147204,-0.826996,1.139182,-0.821132,1.147185,-0.827023
1.460000,1.112573,-0.889716,1.096448,-0.876821,1.104449,-0.883285,1.104438,-0.883299,1.096447,-0.876820,1.104417,-0.883326
1.510000,1.066984,-0.944444,1.050994,-0.930290,1.058923,-0.937380,1.058911,-0.937394,1.050992,-0.930289,1.058888,-0.937420
1.560000,1.018704,-0.996838,1.002936,-0.981409,1.010751,-0.989132,1.010738,-0.989146,1.002935,-0.981407,1.010712,-0.989172
1.610000,0.967853,-1.046766,0.952396,-1.030049,0.960052,-1.038412,0.960038,-1.038425,0.952395,-1.030047,0.960010,-1.038451
1.660000,0.914558,-1.094102,0.899502,-1.076091,0.906954,-1.085097,0.906939,-1.085109,0.899501,-1.076089,0.906909,-1.085135
1.710000,0.858949,-1.138727,0.844387,-1.119421,0.851588,-1.129069,0.851572,-1.129081,0.844385,-1.119419,0.851540,-1.129106
1.760000,0.801165,-1.180527,0.787189,-1.159933,0.794095,-1.170220,0.794077,-1.170231,0.787187,-1.159931,0.794043,-1.170255
1.810000,0.741349,-1.219397,0.728052,-1.197525,0.734616,-1.208445,0.734598,-1.208456,0.728051,-1.197523,0.734562,-1.208478
1.860000,0.679650,-1.255238,0.667126,-1.232107,0.673302,-1.243650,0.673282,-1.243660,0.667125,-1.232105,0.673244,-1.243682
1.910000,0.616222,-1.287958,0.604564,-1.263593,0.610304,-1.275746,0.610284,-1.275756,0.604563,-1.263590,0.610243,-1.275776
1.960000,0.551220,-1.317475,0.540522,-1.291905,0.545781,-1.304654,0.545760,-1.304663,0.540521,-1.291903,0.545717,-1.304681
2.010000,0.484809,-1.343713,0.475162,-1.316976,0.479894,-1.330301,0.479872,-1.330309,0.475161,-1.316973,0.479827,-1.330326
2.060000,0.417152,-1.366605,0.408647,-1.338743,0.412807,-1.352623,0.412784,-1.352630,0.408646,-1.338740,0.412738,-1.352645
2.110000,0.348418,-1.386092,0.341144,-1.357153,0.344689,-1.371565,0.344665,-1.371571,0.341143,-1.357150,0.344617,-1.371583
2.160000,0.278779,-1.402123,0.272822,-1.372164,0.275709,-1.387078,0.275684,-1.387083,0.272821,-1.372161,0.275634,-1.387093
2.210000,0.208408,-1.414658,0.203853,-1.383738,0.206040,-1.399124,0.206015,-1.399128,0.203852,-1.383735,0.205963,-1.399136
2.260000,0.137481,-1.423661,0.134409,-1.391849,0.135856,-1.407673,0.135830,-1.407675,0.134408,-1.391846,0.135777,-1.407681
2.310000,0.066174,-1.429110,0.064663,-1.396478,0.065333,-1.412704,0.065306,-1.412705,0.064663,-1.396475,0.065251,-1.412708
2.360000,-0.005333,-1.430989,-0.005209,-1.397615,-0.005354,-1.414203,-0.005382,-1.414203,-0.005209,-1.397612,-0.005437,-1.414204
2.410000,-0.076863,-1.429292,-0.075033,-1.395259,-0.076027,-1.412168,-0.076056,-1.412167,-0.075033,-1.395256,-0.076113,-1.412164
2.460000,-0.148236,-1.424020,-0.144634,-1.389418,-0.146511,-1.406604,-0.146540,-1.406601,-0.144634,-1.389415,-0.146597,-1.406595
2.510000,-0.219275,-1.415186,-0.213840,-1.380109,-0.216628,-1.397524,-0.216657,-1.397519,-0.213839,-1.380105,-0.216716,-1.397510
2.560000,-0.289801,-1.402809,-0.282476,-1.367355,-0.286204,-1.384950,-0.286233,-1.384944,-0.282476,-1.367351,-0.286293,-1.384932
2.610000,-0.359637,-1.386919,-0.350373,-1.351191,-0.355064,-1.368915,-0.355094,-1.368908,-0.350372,-1.351187,-0.355154,-1.368893
2.660000,-0.428610,-1.367554,-0.417360,-1.331659,-0.423037,-1.349459,-0.423067,-1.349450,-0.417359,-1.331655,-0.423127,-1.349431
2.710000,-0.496545,-1.344761,-0.483270,-1.308809,-0.489953,-1.326630,-0.489983,-1.326619,-0.483269,-1.308805,-0.490043,-1.326597
2.760000,-0.563273,-1.318594,-0.547940,-1.282700,-0.555644,-1.300485,-0.555674,-1.300472,-0.547939,-1.282696,-0.555734,-1.300447
2.810000,-0.628627,-1.289117,-0.611209,-1.253399,-0.619946,-1.271089,-0.619976,-1.271074,-0.611207,-1.253395,-0.620035,-1.271046
2.860000,-0.692441,-1.256403,-0.672919,-1.220981,-0.682699,-1.238516,-0.682728,-1.238500,-0.672917,-1.220977,-0.682787,-1.238468
2.910000,-0.754556,-1.220531,-0.732916,-1.185528,-0.743745,-1.202848,-0.743774,-1.202830,-0.732914,-1.185524,-0.743833,-1.202794
2.960000,-0.814816,-1.181591,-0.791052,-1.147130,-0.802932,-1.164173,-0.802961,-1.164154,-0.791050,-1.147126,-0.803019,-1.164114
3.010000,-0.873069,-1.139677,-0.847182,-1.105885,-0.860113,-1.122589,-0.860141,-1.122567,-0.847180,-1.105882,-0.860198,-1.122525
3.060000,-0.929168,-1.094892,-0.901168,-1.061898,-0.915144,-1.078199,-0.915171,-1.078175,-0.901165,-1.061894,-0.915226,-1.078129
3.110000,-0.982973,-1.047348,-0.952874,-1.015279,-0.967887,-1.031113,-0.967914,-1.031088,-0.952871,-1.015275,-0.967967,-1.031039
3.160000,-1.034347,-0.997162,-1.002174,-0.966146,-1.018211,-0.981451,-1.018237,-0.981424,-1.002171,-0.966143,-1.018289,-0.981371
3.210000,-1.083161,-0.944458,-1.048945,-0.914624,-1.065990,-0.929336,-1.066015,-0.929307,-1.048942,-0.914621,-1.066065,-0.929250
3.260000,-1.129291,-0.889366,-1.093072,-0.860842,-1.111105,-0.874897,-1.111129,-0.874867,-1.093068,-0.860839,-1.111177,-0.874807
3.310000,-1.172621,-0.832024,-1.134445,-0.804936,-1.153443,-0.818272,-1.153465,-0.818241,-1.134441,-0.804933,-1.153511,-0.818177
3.360000,-1.213042,-0.772572,-1.172963,-0.747047,-1.192898,-0.759602,-1.192919,-0.759569,-1.172959,-0.747044,-1.192962,-0.759502
3.410000,-1.250450,-0.711160,-1.208530,-0.687319,-1.229371,-0.699033,-1.229391,-0.698998,-1.208526,-0.687317,-1.229431,-0.698929
3.460000,-1.284750,-0.647939,-1.241060,-0.625905,-1.262771,-0.636717,-1.262790,-0.636681,-1.241056,-0.625903,-1.262827,-0.636608
3.510000,-1.315856,-0.583066,-1.270473,-0.562957,-1.293015,-0.572810,-1.293032,-0.572772,-1.270468,-0.562955,-1.293066,-0.572697
3.560000,-1.343688,-0.516704,-1.296696,-0.498633,-1.320028,-0.507471,-1.320043,-0.507432,-1.296691,-0.498632,-1.320074,-0.507353
3.610000,-1.368174,-0.449016,-1.319666,-0.433096,-1.343741,-0.440863,-1.343754,-0.440823,-1.319661,-0.433095,-1.343781,-0.440742
3.660000,-1.389252,-0.380172,-1.339327,-0.366510,-1.364095,-0.373154,-1.364107,-0.373112,-1.339322,-0.366509,-1.364130,-0.373029
3.710000,-1.406868,-0.310343,-1.355632,-0.299041,-1.381040,-0.304512,-1.381050,-0.304469,-1.355627,-0.299040,-1.381069,-0.304384
3.760000,-1.420975,-0.239703,-1.368541,-0.230858,-1.394534,-0.235108,-1.394541,-0.235065,-1.368536,-0.230858,-1.394556,-0.234977
3.810000,-1.431537,-0.168429,-1.378024,-0.162133,-1.404541,-0.165117,-1.404547,-0.165073,-1.378019,-0.162133,-1.404558,-0.164984
3.860000,-1.438525,-0.096698,-1.384059,-0.093037,-1.411038,-0.094714,-1.411041,-0.094668,-1.384053,-0.093037,-1.411048,-0.094578
3.910000,-1.441921,-0.024690,-1.386632,-0.023743,-1.414009,-0.024074,-1.414009,-0.024027,-1.386627,-0.023743,-1.414012,-0.023935
3.960000,-1.441713,0.047417,-1.385740,0.045576,-1.413445,0.046627,-1.413443,0.046674,-1.385734,0.045575,-1.413441,0.046767
4.010000,-1.437901,0.119440,-1.381385,0.114746,-1.409348,0.117211,-1.409344,0.117258,-1.381379,0.114745,-1.409337,0.117352
4.060000,-1.430492,0.191202,-1.373580,0.183595,-1.401729,0.187502,-1.401722,0.187549,-1.373575,0.183594,-1.401710,0.187644
4.110000,-1.419504,0.262521,-1.362348,0.251950,-1.390606,0.257324,-1.390597,0.257372,-1.362342,0.251949,-1.390580,0.257467
4.160000,-1.404961,0.333219,-1.347716,0.319642,-1.376007,0.326503,-1.375996,0.326551,-1.347711,0.319641,-1.375974,0.326647
4.210000,-1.386898,0.403120,-1.329725,0.386502,-1.357969,0.394866,-1.357955,0.394914,-1.329719,0.386500,-1.357928,0.395010
4.260000,-1.365360,0.472048,-1.308420,0.452362,-1.336537,0.462243,-1.336521,0.462290,-1.308414,0.452360,-1.336489,0.462385
4.310000,-1.340397,0.539830,-1.283856,0.517059,-1.311765,0.528463,-1.311746,0.528510,-1.283850,0.517057,-1.311708,0.528605
4.360000,-1.312070,0.606297,-1.256096,0.580432,-1.283713,0.593363,-1.283692,0.593410,-1.256090,0.580429,-1.283649,0.593503
4.410000,-1.280449,0.671281,-1.225211,0.642322,-1.252454,0.656780,-1.252429,0.656826,-1.225206,0.642319,-1.252382,0.656919
4.460000,-1.245612,0.734619,-1.191281,0.702577,-1.218063,0.718555,-1.218037,0.718601,-1.191275,0.702574,-1.217984,0.718692
4.510000,-1.207643,0.796153,-1.154390,0.761046,-1.180629,0.778535,-1.180599,0.778579,-1.154385,0.761042,-1.180541,0.778668
4.560000,-1.166635,0.855727,-1.114634,0.817584,-1.140243,0.836568,-1.140211,0.836611,-1.114629,0.817580,-1.140148,0.836699
4.610000,-1.122691,0.913191,-1.072112,0.872051,-1.097007,0.892511,-1.096973,0.892553,-1.072107,0.872047,-1.096905,0.892637
4.660000,-1.075918,0.968402,-1.026933,0.924312,-1.051030,0.946222,-1.050993,0.946263,-1.026928,0.924307,-1.050920,0.946345
4.710000,-1.026432,1.021218,-0.979210,0.974236,-1.002425,0.997569,-1.002386,0.997608,-0.979205,0.974232,-1.002308,0.997687
4.760000,-0.974355,1.071508,-0.929064,1.021702,-0.951315,1.046422,-0.951274,1.046460,-0.929060,1.021697,-0.951191,1.046536
4.810000,-0.919816,1.119145,-0.876622,1.066591,-0.897828,1.092660,-0.897784,1.092696,-0.876617,1.066586,-0.897697,1.092769
4.860000,-0.862950,1.164007,-0.822015,1.108792,-0.842096,1.136167,-0.842050,1.136201,-0.822011,1.108787,-0.841958,1.136270
4.910000,-0.803898,1.205982,-0.765382,1.148202,-0.784259,1.176834,-0.784211,1.176866,-0.765378,1.148196,-0.784115,1.176931
4.960000,-0.742807,1.244963,-0.706864,1.184722,-0.724462,1.214559,-0.724412,1.214589,-0.706861,1.184717,-0.724312,1.214650
5.010000,-0.679829,1.280851,-0.646610,1.218265,-0.662855,1.249249,-0.662803,1.249277,-0.646607,1.218259,-0.662699,1.249333
5.060000,-0.615119,1.313555,-0.584770,1.248746,-0.599591,1.280817,-0.599537,1.280842,-0.584767,1.248740,-0.599429,1.280893
5.110000,-0.548839,1.342992,-0.521500,1.276092,-0.534828,1.309183,-0.534772,1.309206,-0.521497,1.276085,-0.534661,1.309252
5.160000,-0.481154,1.369085,-0.456958,1.300235,-0.468728,1.334277,-0.468671,1.334297,-0.456955,1.300229,-0.468556,1.334338
5.210000,-0.412233,1.391769,-0.391306,1.321118,-0.401457,1.356036,-0.401398,1.356053,-0.391304,1.321111,-0.401280,1.356089
5.260000,-0.342246,1.410985,-0.324710,1.338689,-0.333182,1.374405,-0.333122,1.374420,-0.324708,1.338682,-0.333001,1.374450
5.310000,-0.271369,1.426683,-0.257336,1.352906,-0.264075,1.389340,-0.264013,1.389351,-0.257334,1.352899,-0.263890,1.389376
5.360000,-0.199777,1.438822,-0.189352,1.363735,-0.194307,1.400801,-0.194244,1.400810,-0.189351,1.363728,-0.194119,1.400828
5.410000,-0.127651,1.447370,-0.120929,1.371151,-0.124054,1.408762,-0.123990,1.408768,-0.120928,1.371144,-0.123863,1.408780
5.460000,-0.055169,1.452304,-0.052238,1.375138,-0.053491,1.413202,-0.053426,1.413204,-0.052238,1.375130,-0.053298,1.413210
5.510000,0.017487,1.453610,0.016549,1.375686,0.017206,1.414109,0.017271,1.414108,0.016549,1.375679,0.017401,1.414107
5.560000,0.090135,1.451282,0.085261,1.372797,0.087860,1.411482,0.087926,1.411478,0.085260,1.372789,0.088056,1.411470
5.610000,0.162595,1.445325,0.153725,1.366478,0.158294,1.405327,0.158360,1.405319,0.153724,1.366471,0.158492,1.405305
5.660000,0.234684,1.435752,0.221770,1.356749,0.228333,1.395659,0.228399,1.395648,0.221769,1.356741,0.228531,1.395628
5.710000,0.306222,1.422584,0.289228,1.343634,0.297801,1.382503,0.297867,1.382489,0.289226,1.343626,0.297999,1.382461
5.760000,0.377031,1.405853,0.355929,1.327168,0.366525,1.365892,0.366590,1.365874,0.355927,1.327160,0.366722,1.365840
5.810000,0.446933,1.385600,0.421707,1.307394,0.434332,1.345866,0.434397,1.345845,0.421705,1.307387,0.434528,1.345804
5.860000,0.515752,1.361872,0.486399,1.284364,0.501054,1.322477,0.501119,1.322452,0.486396,1.284356,0.501248,1.322404
5.910000,0.583316,1.334728,0.549843,1.258135,0.566524,1.295782,0.566587,1.295754,0.549839,1.258128,0.566715,1.295699
5.960000,0.649456,1.304233,0.611881,1.228776,0.630577,1.265848,0.630640,1.265817,0.611877,1.228768,0.630766,1.265755
6.010000,0.714005,1.270463,0.672359,1.196361,0.693055,1.232751,0.693116,1.232716,0.672355,1.196354,0.693240,1.232648
6.060000,0.776802,1.233499,0.731128,1.160973,0.753800,1.196572,0.753860,1.196534,0.731123,1.160966,0.753982,1.196459
6.110000,0.837687,1.193434,0.788039,1.122701,0.812661,1.157403,0.812720,1.157362,0.788035,1.122694,0.812838,1.157280
6.160000,0.896510,1.150364,0.842954,1.081644,0.869491,1.115341,0.869548,1.115296,0.842948,1.081637,0.869663,1.115208
6.210000,0.953120,1.104397,0.895734,1.037904,0.924148,1.070491,0.924203,1.070443,0.895729,1.037897,0.924315,1.070348
6.260000,1.007376,1.055647,0.946250,0.991592,0.976495,1.022965,0.976548,1.022914,0.946244,0.991586,0.976655,1.022813
6.310000,1.059140,1.004232,0.994376,0.942826,1.026401,0.972883,1.026452,0.972829,0.994370,0.942820,1.026555,0.972722
6.360000,1.108282,0.950282,1.039994,0.891728,1.073742,0.920369,1.073790,0.920312,1.039987,0.891723,1.073889,0.920199
6.410000,1.154679,0.893928,1.082990,0.838428,1.118399,0.865554,1.118445,0.865495,1.082983,0.838423,1.118538,0.865376
6.460000,1.198212,0.835312,1.123258,0.783060,1.160260,0.808577,1.160304,0.808514,1.123251,0.783054,1.160392,0.808390
6.510000,1.238771,0.774578,1.160699,0.725762,1.199222,0.749578,1.199263,0.749513,1.160692,0.725757,1.199345,0.749383
6.560000,1.276253,0.711878,1.195222,0.666679,1.235186,0.688705,1.235224,0.688638,1.195214,0.666675,1.235300,0.688503
6.610000,1.310564,0.647366,1.226741,0.605961,1.268063,0.626112,1.268098,0.626042,1.226732,0.605957,1.268168,0.625903
6.660000,1.341615,0.581203,1.255178,0.543758,1.297771,0.561953,1.297802,0.561881,1.255170,0.543754,1.297865,0.561737
6.710000,1.369328,0.513555,1.280465,0.480228,1.324235,0.496390,1.324262,0.496316,1.280457,0.480224,1.324319,0.496168
6.760000,1.393631,0.444589,1.302540,0.415529,1.347389,0.429586,1.347413,0.429510,1.302531,0.415526,1.347462,0.429358
6.810000,1.414463,0.374476,1.321349,0.349825,1.367175,0.361708,1.367195,0.361630,1.321340,0.349822,1.367238,0.361476
6.860000,1.431768,0.303393,1.336847,0.283279,1.383544,0.292926,1.383561,0.292847,1.336838,0.283277,1.383595,0.292689
6.910000,1.445503,0.231516,1.348997,0.216059,1.396455,0.223412,1.396468,0.223332,1.348987,0.216057,1.396495,0.223171
6.960000,1.455631,0.159023,1.357769,0.148332,1.405876,0.153340,1.405885,0.153259,1.357760,0.148331,1.405904,0.153096
7.010000,1.462125,0.086097,1.363145,0.080269,1.411783,0.082885,1.411787,0.082802,1.363136,0.080268,1.411798,0.082637
7.060000,1.464967,0.012920,1.365112,0.012039,1.414161,0.012222,1.414161,0.012139,1.365102,0.012039,1.414164,0.011972
7.110000,1.464148,-0.060327,1.363667,-0.056187,1.413004,-0.058471,1.413001,-0.058555,1.363657,-0.056187,1.412995,-0.058723
7.160000,1.459668,-0.133460,1.358815,-0.124238,1.408316,-0.129018,1.408308,-0.129103,1.358805,-0.124237,1.408294,-0.129271
7.210000,1.451537,-0.206295,1.350570,-0.191945,1.400108,-0.199243,1.400096,-0.199327,1.350560,-0.191944,1.400073,-0.199496
7.260000,1.439773,-0.278651,1.338955,-0.259139,1.388400,-0.268970,1.388384,-0.269054,1.338945,-0.259137,1.388353,-0.269222
7.310000,1.424404,-0.350347,1.323999,-0.325651,1.373222,-0.338024,1.373202,-0.338108,1.323990,-0.325649,1.373162,-0.338275
7.360000,1.405465,-0.421202,1.305743,-0.391316,1.354612,-0.406234,1.354587,-0.406317,1.305733,-0.391314,1.354539,-0.406483
7.410000,1.383004,-0.491040,1.284233,-0.455971,1.332616,-0.473428,1.332587,-0.473510,1.284224,-0.455968,1.332530,-0.473675
7.460000,1.357074,-0.559686,1.259525,-0.519454,1.307290,-0.539439,1.307256,-0.539520,1.259516,-0.519450,1.307190,-0.539683
7.510000,1.327738,-0.626966,1.231682,-0.581608,1.278695,-0.604101,1.278658,-0.604181,1.231673,-0.581603,1.278583,-0.604342
7.560000,1.295069,-0.692713,1.200775,-0.642277,1.246905,-0.667254,1.246863,-0.667332,1.200766,-0.642272,1.246780,-0.667490
7.610000,1.259145,-0.756761,1.166884,-0.701310,1.211998,-0.728739,1.211952,-0.728816,1.166875,-0.701305,1.211861,-0.728970
7.660000,1.220055,-0.818949,1.130093,-0.758562,1.174062,-0.788402,1.174012,-0.788477,1.130085,-0.758557,1.173912,-0.788628
7.710000,1.177896,-0.879120,1.090497,-0.813890,1.133192,-0.846095,1.133137,-0.846168,1.090489,-0.813884,1.133030,-0.846314
7.760000,1.132771,-0.937124,1.048196,-0.867157,1.089489,-0.901673,1.089430,-0.901744,1.048188,-0.867150,1.089315,-0.901885
7.810000,1.084792,-0.992814,1.003297,-0.918230,1.043063,-0.954998,1.043000,-0.955066,1.003289,-0.918222,1.042877,-0.955202
7.860000,1.034076,-1.046050,0.955914,-0.966983,0.994029,-1.005935,0.993964,-1.006000,0.955906,-0.966975,0.993833,-1.006131
7.910000,0.980750,-1.096698,0.906165,-1.013295,0.942512,-1.054358,0.942442,-1.054420,0.906158,-1.013287,0.942304,-1.054546
7.960000,0.924945,-1.144629,0.854177,-1.057052,0.888638,-1.100146,0.888565,-1.100205,0.854170,-1.057044,0.888420,-1.100324
8.010000,0.866801,-1.189722,0.800081,-1.098147,0.832544,-1.143184,0.832468,-1.143240,0.800075,-1.098138,0.832316,-1.143352
8.060000,0.806460,-1.231864,0.744012,-1.136476,0.774369,-1.183365,0.774289,-1.183417,0.744006,-1.136467,0.774131,-1.183522
8.110000,0.744072,-1.270947,0.686113,-1.171947,0.714258,-1.220588,0.714175,-1.220637,0.686107,-1.171937,0.714011,-1.220734
8.160000,0.679794,-1.306872,0.626528,-1.204471,0.652362,-1.254761,0.652276,-1.254805,0.626523,-1.204462,0.652106,-1.254895
8.210000,0.613783,-1.339548,0.565407,-1.233970,0.588835,-1.285797,0.588747,-1.285837,0.565402,-1.233960,0.588572,-1.285919
8.260000,0.546206,-1.368892,0.502904,-1.260371,0.523837,-1.313619,0.523746,-1.313655,0.502900,-1.260360,0.523566,-1.313729
8.310000,0.477228,-1.394828,0.439176,-1.283608,0.457529,-1.338158,0.457436,-1.338190,0.439172,-1.283598,0.457251,-1.338255
8.360000,0.407024,-1.417290,0.374382,-1.303627,0.390078,-1.359353,0.389983,-1.359380,0.374379,-1.303616,0.389794,-1.359436
8.410000,0.335766,-1.436220,0.308685,-1.320379,0.321651,-1.377149,0.321555,-1.377172,0.308682,-1.320368,0.321362,-1.377218
8.460000,0.263634,-1.451569,0.242249,-1.333823,0.252421,-1.391504,0.252323,-1.391522,0.242247,-1.333811,0.252127,-1.391559
8.510000,0.190807,-1.463296,0.175241,-1.343927,0.182560,-1.402381,0.182461,-1.402394,0.175240,-1.343915,0.182262,-1.402421
8.560000,0.117466,-1.471371,0.107829,-1.350668,0.112243,-1.409752,0.112142,-1.409760,0.107828,-1.350656,0.111941,-1.409778
8.610000,0.043794,-1.475772,0.040182,-1.354030,0.041645,-1.413600,0.041543,-1.413603,0.040181,-1.354019,0.041341,-1.413611
8.660000,-0.030023,-1.476486,-0.027533,-1.354008,-0.029057,-1.413915,-0.029159,-1.413913,-0.027533,-1.353996,-0.029363,-1.413910
8.710000,-0.103803,-1.473508,-0.095145,-1.350602,-0.099687,-1.410696,-0.099789,-1.410689,-0.095144,-1.350590,-0.099994,-1.410676
8.760000,-0.177360,-1.466846,-0.162485,-1.343823,-0.170067,-1.403951,-0.170169,-1.403938,-0.162483,-1.343812,-0.170375,-1.403915
8.810000,-0.250510,-1.456513,-0.229385,-1.333690,-0.240022,-1.393696,-0.240124,-1.393679,-0.229383,-1.333678,-0.240329,-1.393645
8.860000,-0.323071,-1.442533,-0.295679,-1.320229,-0.309377,-1.379959,-0.309479,-1.379936,-0.295677,-1.320217,-0.309683,-1.379892
8.910000,-0.394860,-1.424941,-0.361201,-1.303476,-0.377959,-1.362772,-0.378060,-1.362744,-0.361198,-1.303465,-0.378263,-1.362689
8.960000,-0.465698,-1.403777,-0.425788,-1.283474,-0.445597,-1.342179,-0.445697,-1.342145,-0.425784,-1.283463,-0.445898,-1.342080
9.010000,-0.535407,-1.379093,-0.489278,-1.260276,-0.512120,-1.318231,-0.512219,-1.318193,-0.489274,-1.260264,-0.512418,-1.318117
9.060000,-0.603812,-1.350949,-0.551514,-1.233939,-0.577364,-1.290988,-0.577461,-1.290945,-0.551509,-1.233928,-0.577657,-1.290859
9.110000,-0.670743,-1.319413,-0.612341,-1.204533,-0.641164,-1.260519,-0.641260,-1.260470,-0.612336,-1.204522,-0.641452,-1.260375
9.160000,-0.736029,-1.284564,-0.671608,-1.172131,-0.703362,-1.226899,-0.703456,-1.226846,-0.671602,-1.172120,-0.703644,-1.226740
9.210000,-0.799509,-1.246485,-0.729166,-1.136817,-0.763802,-1.190213,-0.763893,-1.190154,-0.729160,-1.136806,-0.764077,-1.190038
9.260000,-0.861021,-1.205271,-0.784874,-1.098680,-0.822333,-1.150552,-0.822421,-1.150488,-0.784867,-1.098670,-0.822600,-1.150362
9.310000,-0.920411,-1.161023,-0.838593,-1.057816,-0.878808,-1.108015,-0.878894,-1.107946,-0.838585,-1.057806,-0.879067,-1.107811
9.360000,-0.977531,-1.113851,-0.890189,-1.014330,-0.933087,-1.062708,-0.933170,-1.062635,-0.890181,-1.014320,-0.933337,-1.062491
9.410000,-1.032235,-1.063871,-0.939536,-0.968331,-0.985034,-1.014745,-0.985113,-1.014668,-0.939527,-0.968322,-0.985274,-1.014515
9.460000,-1.084385,-1.011205,-0.986510,-0.919935,-1.034519,-0.964247,-1.034595,-0.964165,-0.986500,-0.919926,-1.034748,-0.964003
9.510000,-1.133851,-0.955986,-1.030995,-0.869265,-1.081417,-0.911338,-1.081490,-0.911252,-1.030986,-0.869257,-1.081635,-0.911082
9.560000,-1.180507,-0.898349,-1.072882,-0.816448,-1.125614,-0.856151,-1.125682,-0.856061,-1.072872,-0.816440,-1.125819,-0.855883
9.610000,-1.224235,-0.838437,-1.112068,-0.761617,-1.166996,-0.798824,-1.167060,-0.798731,-1.112057,-0.761610,-1.167189,-0.798545
9.660000,-1.264924,-0.776399,-1.148455,-0.704911,-1.205462,-0.739501,-1.205522,-0.739404,-1.148443,-0.704904,-1.205642,-0.739211
9.710000,-1.302472,-0.712389,-1.181954,-0.646471,-1.240915,-0.678329,-1.240970,-0.678229,-1.181942,-0.646465,-1.241081,-0.678029
9.760000,-1.336782,-0.646566,-1.212482,-0.586446,-1.273266,-0.615462,-1.273316,-0.615358,-1.212471,-0.586440,-1.273418,-0.615152
