0.010000,0.960000,2.950000,0.960978,2.951077,0.960495,2.950544,0.960496,2.950546,0.960978,2.951077,0.960500,2.950550
0.060000,0.774567,2.716047,0.779824,2.721869,0.777223,2.718987,0.777232,2.718997,0.779821,2.721866,0.777252,2.719017
0.110000,0.611518,2.506856,0.620142,2.516465,0.615872,2.511705,0.615888,2.511722,0.620138,2.516461,0.615921,2.511756
0.160000,0.468478,2.319935,0.479695,2.332516,0.474139,2.326281,0.474160,2.326303,0.479690,2.332511,0.474202,2.326348
0.210000,0.343312,2.153040,0.356467,2.167897,0.349947,2.160530,0.349972,2.160556,0.356461,2.167891,0.350022,2.160609
0.260000,0.234100,2.004143,0.248642,2.020690,0.241431,2.012481,0.241458,2.012510,0.248635,2.020683,0.241515,2.012569
0.310000,0.139117,1.871421,0.154584,1.889161,0.146910,1.880355,0.146939,1.880386,0.154576,1.889153,0.146999,1.880450
0.360000,0.056813,1.753226,0.072820,1.771745,0.064873,1.762547,0.064904,1.762580,0.072812,1.771736,0.064967,1.762647
0.410000,-0.014205,1.648077,0.002024,1.667028,-0.006037,1.657611,-0.006006,1.657645,0.002016,1.667019,-0.005941,1.657713
0.460000,-0.075186,1.554637,-0.058994,1.573734,-0.067042,1.564239,-0.067010,1.564273,-0.059002,1.573725,-0.066945,1.564343
0.510000,-0.127253,1.471703,-0.111308,1.490710,-0.119238,1.481255,-0.119206,1.481289,-0.111317,1.490702,-0.119142,1.481359
0.560000,-0.171412,1.398190,-0.155882,1.416918,-0.163610,1.407596,-0.163579,1.407630,-0.155890,1.416910,-0.163515,1.407699
0.610000,-0.208564,1.333121,-0.193581,1.351419,-0.201042,1.342306,-0.201011,1.342340,-0.193589,1.351410,-0.200949,1.342407
0.660000,-0.239519,1.275618,-0.225183,1.293365,-0.232326,1.284522,-0.232297,1.284555,-0.225191,1.293357,-0.232237,1.284620
0.710000,-0.265000,1.224890,-0.251387,1.241994,-0.258175,1.233466,-0.258146,1.233498,-0.251394,1.241986,-0.258088,1.233562
0.760000,-0.285657,1.180224,-0.272818,1.196617,-0.279225,1.188439,-0.279197,1.188469,-0.272826,1.196609,-0.279142,1.188531
0.810000,-0.302068,1.140980,-0.290039,1.156612,-0.296046,1.148809,-0.296020,1.148838,-0.290046,1.156605,-0.295967,1.148897
0.860000,-0.314754,1.106580,-0.303552,1.121421,-0.309150,1.114009,-0.309126,1.114036,-0.303559,1.121414,-0.309075,1.114093
0.910000,-0.324176,1.076508,-0.313809,1.090539,-0.318995,1.083527,-0.318971,1.083553,-0.313815,1.090532,-0.318924,1.083607
0.960000,-0.330749,1.050298,-0.321212,1.063511,-0.325987,1.056903,-0.325965,1.056928,-0.321218,1.063504,-0.325920,1.056979
1.010000,-0.334843,1.027529,-0.326122,1.039929,-0.330492,1.033724,-0.330472,1.033747,-0.326128,1.039922,-0.330430,1.033796
1.060000,-0.336784,1.007828,-0.328861,1.019423,-0.332836,1.013617,-0.332817,1.013639,-0.328867,1.019417,-0.332777,1.013685
1.110000,-0.336868,0.990855,-0.329717,1.001664,-0.333309,0.996247,-0.333291,0.996268,-0.329723,1.001658,-0.333254,0.996311
1.160000,-0.335353,0.976308,-0.328947,0.986351,-0.332168,0.981315,-0.332152,0.981335,-0.328951,0.986346,-0.332118,0.981375
1.210000,-0.332472,0.963915,-0.326777,0.973218,-0.329645,0.968549,-0.329630,0.968568,-0.326782,0.973213,-0.329598,0.968605
1.260000,-0.328430,0.953431,-0.323413,0.962022,-0.325944,0.957707,-0.325929,0.957725,-0.323417,0.962018,-0.325900,0.957760
1.310000,-0.323408,0.944638,-0.319033,0.952548,-0.321245,0.948572,-0.321232,0.948589,-0.319037,0.952544,-0.321205,0.948621
1.360000,-0.317569,0.937341,-0.313800,0.944600,-0.315709,0.940948,-0.315697,0.940963,-0.313804,0.944596,-0.315673,0.940994
1.410000,-0.311054,0.931363,-0.307854,0.938005,-0.309480,0.934661,-0.309469,0.934675,-0.307858,0.938001,-0.309446,0.934703
1.460000,-0.303989,0.926547,-0.301322,0.932605,-0.302682,0.929552,-0.302671,0.929565,-0.301325,0.932601,-0.302651,0.929591
1.510000,-0.296484,0.922753,-0.294313,0.928260,-0.295425,0.925482,-0.295416,0.925494,-0.294316,0.928256,-0.295398,0.925518
1.560000,-0.288637,0.919856,-0.286927,0.924843,-0.287809,0.922324,-0.287801,0.922335,-0.286930,0.924840,-0.287784,0.922358
1.610000,-0.280532,0.917742,-0.279250,0.922243,-0.279918,0.919967,-0.279910,0.919978,-0.279252,0.922240,-0.279895,0.919998
1.660000,-0.272244,0.916313,-0.271355,0.920358,-0.271826,0.918310,-0.271819,0.918320,-0.271358,0.920355,-0.271806,0.918339
1.710000,-0.263838,0.915478,-0.263311,0.919098,-0.263600,0.917263,-0.263594,0.917272,-0.263313,0.919095,-0.263582,0.917289
1.760000,-0.255369,0.915159,-0.255174,0.918382,-0.255297,0.916746,-0.255291,0.916753,-0.255176,0.918379,-0.255280,0.916770
1.810000,-0.246886,0.915284,-0.246994,0.918138,-0.246965,0.916687,-0.246960,0.916694,-0.246996,0.918136,-0.246951,0.916709
1.860000,-0.238432,0.915790,-0.238814,0.918303,-0.238648,0.917023,-0.238643,0.917029,-0.238816,0.918301,-0.238635,0.917043
1.910000,-0.230042,0.916622,-0.230673,0.918819,-0.230381,0.917697,-0.230377,0.917703,-0.230675,0.918817,-0.230370,0.917715
1.960000,-0.221746,0.917729,-0.222602,0.919635,-0.222197,0.918659,-0.222194,0.918665,-0.222603,0.919633,-0.222187,0.918676
2.010000,-0.213571,0.919069,-0.214628,0.920705,-0.214121,0.919865,-0.214118,0.919870,-0.214629,0.920704,-0.214113,0.919880
2.060000,-0.205538,0.920601,-0.206774,0.921991,-0.206177,0.921275,-0.206174,0.921280,-0.206775,0.921990,-0.206170,0.921289
2.110000,-0.197665,0.922293,-0.199059,0.923456,-0.198382,0.922854,-0.198380,0.922858,-0.199060,0.923455,-0.198376,0.922866
2.160000,-0.189966,0.924112,-0.191501,0.925068,-0.190752,0.924571,-0.190751,0.924575,-0.191502,0.925067,-0.190747,0.924582
2.210000,-0.182453,0.926034,-0.184111,0.926801,-0.183300,0.926399,-0.183299,0.926402,-0.184111,0.926800,-0.183296,0.926409
